"","id","artistName","trackName","time","date","duration","msPlayed","percent_song","endTime"
"2395","5mp7og60TpyNiKi2p9Morw","Yasser Desai","Tenu Na Bol Pawaan",08:43:00,2020-07-12,295352,295352,100,2020-07-12 08:43:00
"2396","4lCv7b86sLynZbXhfScfm2","Katy Perry","Firework",08:47:00,2020-07-12,227880,227893,100,2020-07-12 08:47:00
"2397","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",02:51:00,2020-07-12,211290,211290,100,2020-07-13 02:51:00
"2398","46mXuHxCjDiLoLPsqn24P8","Amit Trivedi","Shaam Shaandaar",03:01:00,2020-07-12,237463,237463,100,2020-07-13 03:01:00
"2399","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",08:39:00,2020-07-12,233471,233471,100,2020-07-12 08:39:00
"2400","7E4sdzJDrVMu8qcwyxz3vP","Tanishk Bagchi","Sawarne Lage",08:51:00,2020-07-12,167000,167000,100,2020-07-12 08:51:00
"2401","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",09:16:00,2020-07-12,284626,284626,100,2020-07-12 09:16:00
"2402","0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal","Kaabil Hoon",09:07:00,2020-07-12,314062,314062,100,2020-07-12 09:07:00
"2403","6J2LdBN97cDWn0MLxYh9HB","Noah Cyrus","July",03:03:00,2020-07-12,156106,156106,100,2020-07-13 03:03:00
"2404","1sYC1fG7s4p0pTykrJqmgW","Pritam","Kyon",02:48:00,2020-07-12,266053,266053,100,2020-07-13 02:48:00
"2405","5GeBgck1MU2tlIkMpsn8uT","Mohit Chauhan","Matargashti",02:57:00,2020-07-12,328052,328052,100,2020-07-13 02:57:00
"2406","5MpH1PGdBuDvMPoyJH1r1x","Jerry C.","Dear Mozart",09:01:00,2020-07-12,283213,283213,100,2020-07-12 09:01:00
"2407","77x96TdWdkIia82QqU35SD","Lord Huron","Fool for Love",03:08:00,2020-07-12,274704,272013,99,2020-07-13 03:08:00
"2408","5zCunX8URvLoBHlg1Fnjv6","Sleeping At Last","Already Gone",08:34:00,2020-07-12,243007,240790,99,2020-07-12 08:34:00
"2409","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",17:05:00,2020-07-12,284626,152870,54,2020-07-12 17:05:00
"2410","65vdMBskhx3akkG9vQlSH1","The Beatles","And I Love Her - Remastered 2009",08:52:00,2020-07-12,149693,53044,35,2020-07-12 08:52:00
"2411","1DUoaxHClMTqzTZCTcF61z","Pritam","Chicken Kuk-Doo-Koo",09:18:00,2020-07-12,343146,93180,27,2020-07-12 09:18:00
"2412","6IskNuvBwK8YzFrjvXIp5h","The Local Train","Yeh Zindagi Hai",13:07:00,2020-07-12,249160,10680,4,2020-07-12 13:07:00
"2413","65vdMBskhx3akkG9vQlSH1","The Beatles","And I Love Her - Remastered 2009",13:06:00,2020-07-12,149693,4660,3,2020-07-12 13:06:00
"2414","65vdMBskhx3akkG9vQlSH1","The Beatles","And I Love Her - Remastered 2009",08:52:00,2020-07-12,149693,2400,2,2020-07-12 08:52:00
"2415","5IPo6Je4wkDhbfDY1vCZc0","ERock","Michael Jackson Meets Metal",08:35:00,2020-07-12,346121,8319,2,2020-07-12 08:35:00
"2416","2BWWsCwuHAZFE1scLyP6Qe","The Vamps","Somebody To You",08:35:00,2020-07-12,182826,1130,1,2020-07-12 08:35:00
"2417","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",02:43:00,2020-07-12,255400,3240,1,2020-07-13 02:43:00
"2418","2tO0QPdCA0jgDBshTuYYkc","Shaan","Woh Ladki Hai Kahan",08:35:00,2020-07-12,306133,0,0,2020-07-12 08:35:00
"2419","2lnzGkdtDj5mtlcOW2yRtG","Shakira","Whenever, Wherever",02:43:00,2020-07-12,196160,0,0,2020-07-13 02:43:00
"2420","2LIh4uzqq9cXMPzzmcToHl","LP","Lost on You",02:43:00,2020-07-12,268105,0,0,2020-07-13 02:43:00
"2421","6IskNuvBwK8YzFrjvXIp5h","The Local Train","Yeh Zindagi Hai",13:06:00,2020-07-12,249160,0,0,2020-07-12 13:06:00
"2422","39GcR1iJpR2RX629O0zuW5","Sukriti Kakar","Pehli Baar",08:30:00,2020-07-12,263809,430,0,2020-07-12 08:30:00
"2423","3jtKSUiVDowKNBqVQbWaig","Amit Trivedi","Iktara",02:43:00,2020-07-12,253773,0,0,2020-07-13 02:43:00
"2424","7FsbfCdgaITFyfA51iur79","K. Mohan","Chaandaniya (From ""2 States"")",02:43:00,2020-07-12,247862,0,0,2020-07-13 02:43:00
"2425","70eDxAyAraNTiD6lx2ZEnH","Elle King","Ex's & Oh's",02:43:00,2020-07-12,202173,0,0,2020-07-13 02:43:00
"2426","6lUc153KdiDeMpHCMyQ9e2","Pentangle","Cruel Sister",08:35:00,2020-07-12,419866,0,0,2020-07-12 08:35:00
"2427","2TxCwUlqaOH3TIyJqGgR91","ABBA","Mamma Mia",02:43:00,2020-07-12,213266,0,0,2020-07-13 02:43:00
"2428","1bqrRn1pJWowNLA5N9L6uW","Lord Huron","Meet Me In the Woods",02:43:00,2020-07-12,262209,0,0,2020-07-13 02:43:00
"2429","3XjsdEun6XcO2Gs4lJCueH","Lord Huron","The Stranger",08:35:00,2020-07-12,339331,0,0,2020-07-12 08:35:00
"2430","4lBO4Q7Pa816Mk3ptYcYUz","Armaan Malik","Tere Mere (From ""Chef"")",08:35:00,2020-07-12,343544,0,0,2020-07-12 08:35:00
"2431","1DUoaxHClMTqzTZCTcF61z","Pritam","Chicken Kuk-Doo-Koo",13:07:00,2020-07-12,343146,1380,0,2020-07-12 13:07:00
"2432","5hRXhmEuQW3SJwX94BBV6u","Vishal Dadlani","Gulaabo",02:43:00,2020-07-12,264417,0,0,2020-07-13 02:43:00
"2433","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",13:06:00,2020-07-12,284626,90,0,2020-07-12 13:06:00
"2434","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",13:07:00,2020-07-12,284626,800,0,2020-07-12 13:07:00
"2435","0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal","Kaabil Hoon",13:06:00,2020-07-12,314062,0,0,2020-07-12 13:06:00
"2436","0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal","Kaabil Hoon",13:07:00,2020-07-12,314062,0,0,2020-07-12 13:07:00
"2437","0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal","Kaabil Hoon",02:43:00,2020-07-12,314062,0,0,2020-07-13 02:43:00
"2438","4JQxGJ8jsKW8pOUVoAgOZr","Amit Trivedi","Naina Da Kya Kasoor",08:35:00,2020-07-12,210951,0,0,2020-07-12 08:35:00
"2439","65dzaZqMOZadoKteEzzkuE","Hans Zimmer","Themes (From ""Pirates of the Caribbean"")",02:43:00,2020-07-12,378973,0,0,2020-07-13 02:43:00
"2440","5zCunX8URvLoBHlg1Fnjv6","Sleeping At Last","Already Gone",02:43:00,2020-07-12,243007,0,0,2020-07-13 02:43:00
"2441","5kOBEsqVNwi4udPRbagNIV","Iron & Wine","Time After Time",02:43:00,2020-07-12,170216,0,0,2020-07-13 02:43:00
"2442","5MpH1PGdBuDvMPoyJH1r1x","Jerry C.","Dear Mozart",13:06:00,2020-07-12,283213,0,0,2020-07-12 13:06:00
"2443","5MpH1PGdBuDvMPoyJH1r1x","Jerry C.","Dear Mozart",13:07:00,2020-07-12,283213,0,0,2020-07-12 13:07:00
"2444","34N4miRYCGQwmQEXoCiuuL","The Head And The Heart","Another Story",12:00:00,2020-07-14,274200,274199,100,2020-07-14 12:00:00
"2445","1scGwkyXNCl19wrBDhnAWg","Atif Aslam","Dekhte Dekhte",13:44:00,2020-07-14,256271,256271,100,2020-07-14 13:44:00
"2446","5VSJ9OfZx8V91A7u8Fuoh1","The Local Train","Aaoge Tum Kabhi",13:38:00,2020-07-14,313163,313163,100,2020-07-14 13:38:00
"2447","4lBO4Q7Pa816Mk3ptYcYUz","Armaan Malik","Tere Mere (From ""Chef"")",12:17:00,2020-07-14,343544,343544,100,2020-07-14 12:17:00
"2448","77x96TdWdkIia82QqU35SD","Lord Huron","Fool for Love",12:08:00,2020-07-14,274704,274704,100,2020-07-14 12:08:00
"2449","3tJjZMHLqhD8DaGgdBICnc","Sleeping At Last","Saturn",11:56:00,2020-07-14,289792,289792,100,2020-07-14 11:56:00
"2450","33SNO8AaciGbNaQFkxvPrW","Harry Styles","Kiwi",12:03:00,2020-07-14,176386,176386,100,2020-07-14 12:03:00
"2451","0fvQvActgYOEihSxVPrqNP","will.i.am","The Traveling Song",12:11:00,2020-07-14,205360,205360,100,2020-07-14 12:11:00
"2452","3TAhWtQnpoL5Vl9VQPl9fU","Farhan Akhtar","Senorita",13:48:00,2020-07-14,229575,229575,100,2020-07-14 13:48:00
"2453","2ihCaVdNZmnHZWt0fvAM7B","Of Monsters and Men","Little Talks",14:01:00,2020-07-14,266600,174547,65,2020-07-14 14:01:00
"2454","0ldzwWfM7vVxZ9bmxK3Q8m","Pritam","Galti Se Mistake (From ""Jagga Jasoos"")",13:39:00,2020-07-14,203076,91788,45,2020-07-14 13:39:00
"2455","2EM2vuV1jMHPQZ9SUJSB39","Arijit Singh","Wo Ladki",12:41:00,2020-07-14,252694,79979,32,2020-07-14 12:41:00
"2456","1gM7We9758ZTA17yRnCGhk","Ed Sheeran","I See Fire - From ""The Hobbit - The Desolation Of Smaug""",11:51:00,2020-07-14,300840,8823,3,2020-07-14 11:51:00
"2457","3BqqF8suAIzW8655yJfcvh","Yusuf / Cat Stevens","Morning Has Broken",11:51:00,2020-07-14,2e+05,1230,1,2020-07-14 11:51:00
"2458","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",14:09:00,2020-07-15,211290,391309,185,2020-07-15 14:09:00
"2459","1ai3itvPFcWilE9NX0JTCf","Falak Shabbir","Mera Mann Kehne Laga",14:13:00,2020-07-15,227334,227334,100,2020-07-15 14:13:00
"2460","2GlZQur8CHidODl6OgMO3z","Mohit Chauhan","Kyun Dil Mera - From ""Paharganj""",14:03:00,2020-07-15,281480,281480,100,2020-07-15 14:03:00
"2461","4QK1qv4mgsfdWmMzp1Z3fx","When Chai Met Toast","Khoj (Passing By)",13:58:00,2020-07-15,212571,212571,100,2020-07-15 13:58:00
"2462","3jtKSUiVDowKNBqVQbWaig","Amit Trivedi","Iktara",13:40:00,2020-07-15,253773,254720,100,2020-07-15 13:40:00
"2463","2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go",13:48:00,2020-07-15,215106,215106,100,2020-07-15 13:48:00
"2464","3bZPdEskcnMdepwCaDSJRl","Vishal-Shekhar","Bin Tere",14:19:00,2020-07-15,330360,330360,100,2020-07-15 14:19:00
"2465","65dzaZqMOZadoKteEzzkuE","Hans Zimmer","Themes (From ""Pirates of the Caribbean"")",13:54:00,2020-07-15,378973,378973,100,2020-07-15 13:54:00
"2466","6q7bXTv3yBedHblKRoC5uu","Prateek Kuhad","Kadam",14:32:00,2020-07-15,214603,195725,91,2020-07-15 14:32:00
"2467","5l9c6bJmzvftumhz4TMPgk","Neil Young","Harvest Moon",13:45:00,2020-07-15,303213,244917,81,2020-07-15 13:45:00
"2468","6q7bXTv3yBedHblKRoC5uu","Prateek Kuhad","Kadam",14:19:00,2020-07-15,214603,18879,9,2020-07-15 14:19:00
"2469","1Dg4dFJr3HW7sbA7vPejre","The Beatles","Eight Days A Week - Remastered 2009",13:40:00,2020-07-15,163600,9349,6,2020-07-15 13:40:00
"2470","4lCv7b86sLynZbXhfScfm2","Katy Perry","Firework",13:36:00,2020-07-15,227880,856,0,2020-07-15 13:36:00
"2471","6ZzQ76i9WDdVmwVeDQIcJz","Gert Taberner","Fallen",13:36:00,2020-07-15,321492,1319,0,2020-07-15 13:36:00
"2472","3iewNLhxQyJXdYVYFKj86Y","Prateek Kuhad","cold / mess - Audiotree Live Version",13:36:00,2020-07-15,260424,598,0,2020-07-15 13:36:00
"2473","1vqtj4c5aNPKkLS2LXkd4E","Gregory Alan Isakov","If I Go, I'm Goin",13:36:00,2020-07-15,267160,726,0,2020-07-15 13:36:00
"2474","77enz5hl8RicxrbPB56VXQ","Imaginary Future","I Will Spend My Whole Life Loving You",13:36:00,2020-07-15,227619,1067,0,2020-07-15 13:36:00
"2475","2c62Xf5Po1YSa1N6LOjPHy","The Oh Hellos","Hello My Old Heart",13:36:00,2020-07-15,256006,532,0,2020-07-15 13:36:00
"2476","0yaEc9gKZ9G3Dao1JPMUnd","The Vamps","Oh Cecilia (Breaking My Heart)",14:49:00,2020-07-17,195560,196684,101,2020-07-17 14:49:00
"2477","5BIYVps82q4xOFgv5mUcJQ","The Local Train","Yeh Zindagi Hai - Demo",13:22:00,2020-07-17,260381,260381,100,2020-07-17 13:22:00
"2478","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",13:31:00,2020-07-17,211290,211290,100,2020-07-17 13:31:00
"2479","6IskNuvBwK8YzFrjvXIp5h","The Local Train","Yeh Zindagi Hai",13:18:00,2020-07-17,249160,249160,100,2020-07-17 13:18:00
"2480","2qgXrzJsry4KgYoJCpuaul","The Local Train","Choo Lo",13:14:00,2020-07-17,233630,233630,100,2020-07-17 13:14:00
"2481","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",13:10:00,2020-07-17,233471,233471,100,2020-07-17 13:10:00
"2482","3ctaMit7CuiHIPVYrRvm15","Arijit Singh","Raat Bhar",05:44:00,2020-07-17,325581,325581,100,2020-07-17 05:44:00
"2483","5VSJ9OfZx8V91A7u8Fuoh1","The Local Train","Aaoge Tum Kabhi",13:28:00,2020-07-17,313163,313163,100,2020-07-17 13:28:00
"2484","1gWtHDe403RuyZqhvSRcv8","Prateek Kuhad","Tune Kaha",14:45:00,2020-07-17,216885,216885,100,2020-07-17 14:45:00
"2485","67mmy7Mhim6DmeFHHoqptH","The Local Train","Aakhri Salaam",13:06:00,2020-07-17,277432,277432,100,2020-07-17 13:06:00
"2486","6xiGRIgBOsQPdzYfiHDESZ","When Chai Met Toast","Forever",05:47:00,2020-07-17,229161,229161,100,2020-07-17 05:47:00
"2487","5kOBEsqVNwi4udPRbagNIV","Iron & Wine","Time After Time",14:42:00,2020-07-17,170216,170216,100,2020-07-17 14:42:00
"2488","2ihCaVdNZmnHZWt0fvAM7B","Of Monsters and Men","Little Talks",14:39:00,2020-07-17,266600,252485,95,2020-07-17 14:39:00
"2489","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",13:34:00,2020-07-17,233471,174763,75,2020-07-17 13:34:00
"2490","44O26Gv1wQrlUj14PpTolM","Sunidhi Chauhan","Halka Halka (From ""Fanney Khan"")",06:03:00,2020-07-17,247381,173251,70,2020-07-17 06:03:00
"2491","5iTmzhI02fWKhVufRgAfvv","Shweta Shetty","Deewane To Deewane Hain",13:01:00,2020-07-17,263133,13325,5,2020-07-17 13:01:00
"2492","6dGnYIeXmHdcikdzNNDMm2","The Beatles","Here Comes The Sun - Remastered 2009",15:00:00,2020-07-17,185733,5955,3,2020-07-17 15:00:00
"2493","4BOYIpYF7zTYtAkpjoD687","Atif Aslam","Tere Sang Yaara",05:47:00,2020-07-17,286380,2679,1,2020-07-17 05:47:00
"2494","435XaJ1Mqo5Pd7AwRE7nrF","Gregory Alan Isakov","Virginia May",14:39:00,2020-07-17,178346,1492,1,2020-07-17 14:39:00
"2495","4vwPirpSJCOiIsgxMV4Xcv","Ritviz","Liggi",14:39:00,2020-07-17,181176,1193,1,2020-07-17 14:39:00
"2496","1VY2incfH4TLT9PCbot6lj","Labh Janjua","London Thumakda",13:01:00,2020-07-17,230468,1845,1,2020-07-17 13:01:00
"2497","2qgXrzJsry4KgYoJCpuaul","The Local Train","Choo Lo",13:31:00,2020-07-17,233630,0,0,2020-07-17 13:31:00
"2498","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",13:31:00,2020-07-17,233471,512,0,2020-07-17 13:31:00
"2499","7FsbfCdgaITFyfA51iur79","K. Mohan","Chaandaniya (From ""2 States"")",13:01:00,2020-07-17,247862,828,0,2020-07-17 13:01:00
"2500","43GfQ1SC17rBWiHkOtdwK8","Atif Aslam","Jab Koi Baat - Recreated",14:39:00,2020-07-17,192228,671,0,2020-07-17 14:39:00
"2501","6gdCb962lq0Xdg7ypVLuLt","Lord Huron","Harvest Moon - Recorded at Spotify Studios NYC",05:47:00,2020-07-17,346373,518,0,2020-07-17 05:47:00
"2502","0z9UVN8VBHJ9HdfYsOuuNf","Taylor Swift","Safe & Sound - from The Hunger Games Soundtrack",14:39:00,2020-07-17,240066,813,0,2020-07-17 14:39:00
"2503","2UKK9UEbKlykbmLVP1zWIQ","Sukhwinder Singh","Haule Haule",14:39:00,2020-07-17,263967,1035,0,2020-07-17 14:39:00
"2504","67mmy7Mhim6DmeFHHoqptH","The Local Train","Aakhri Salaam",13:31:00,2020-07-17,277432,757,0,2020-07-17 13:31:00
"2505","5IPo6Je4wkDhbfDY1vCZc0","ERock","Michael Jackson Meets Metal",13:01:00,2020-07-17,346121,1231,0,2020-07-17 13:01:00
"2506","5VSJ9OfZx8V91A7u8Fuoh1","The Local Train","Aaoge Tum Kabhi",13:25:00,2020-07-18,313163,277897,89,2020-07-18 13:25:00
"2507","2tO0QPdCA0jgDBshTuYYkc","Shaan","Woh Ladki Hai Kahan",13:28:00,2020-07-20,306133,306133,100,2020-07-20 13:28:00
"2508","3AI7ca5RpYLyqaVgU7K1AP","Amy Macdonald","This Is The Life",12:46:00,2020-07-20,184413,184413,100,2020-07-20 12:46:00
"2509","6byLrvbXmnUMdMWmSBgjKX","Gregory Alan Isakov","Caves",13:22:00,2020-07-20,289426,289426,100,2020-07-20 13:22:00
"2510","7iQmjnDXYngWGsbjVnDc1U","Gregory Alan Isakov","Amsterdam",13:39:00,2020-07-20,198640,198640,100,2020-07-20 13:39:00
"2511","43wLf5iwEFm65mp6K06kVy","Jubin Nautiyal","Bawara Mann",12:50:00,2020-07-20,216073,216073,100,2020-07-20 12:50:00
"2512","50Emj7dvfU5NTCQsS7ECJ7","Raghav Chaitanya","Ek Tukda Dhoop (From ""Thappad"")",12:59:00,2020-07-20,325822,325822,100,2020-07-20 12:59:00
"2513","1QufGJee7k9v4Cfp2NxXbv","Pritam","Abhi Kuch Dino Se",13:07:00,2020-07-20,285686,285686,100,2020-07-20 13:07:00
"2514","1MxHIIzcTeFnaNsDGY3pfj","Iron & Wine","Call It Dreaming",13:03:00,2020-07-20,231754,231760,100,2020-07-20 13:03:00
"2515","739oqfjALCWZgSNhyanIXC","Gregory Alan Isakov","Saint Valentine",12:53:00,2020-07-20,203946,203946,100,2020-07-20 12:53:00
"2516","7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved",13:36:00,2020-07-20,182160,182160,100,2020-07-20 13:36:00
"2517","5Q58RkKyUafm15Syxg79DW","Amit Trivedi","Sham",13:18:00,2020-07-20,284626,284626,100,2020-07-20 13:18:00
"2518","5cgKosPPj5Cs9a2JQufUc1","Pritam","Ilahi",13:43:00,2020-07-20,228982,228982,100,2020-07-20 13:43:00
"2519","4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister",13:47:00,2020-07-20,216773,216773,100,2020-07-20 13:47:00
"2520","5zcfnScTSFGCHGY1yeXWke","Kamal Khan","Ishq Sufiyana (Male)",13:13:00,2020-07-20,325257,325257,100,2020-07-20 13:13:00
"2521","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",12:40:00,2020-07-20,255400,255400,100,2020-07-20 12:40:00
"2522","1wAqhAF1dynDjMy7m5CSSE","The Shins","New Slang",12:36:00,2020-07-20,231173,231173,100,2020-07-20 12:36:00
"2523","7fpWJr5shT90KiCHXKHxch","Pritam","Phir Le Aya Dil",13:32:00,2020-07-20,305613,285000,93,2020-07-20 13:32:00
"2524","15JINEqzVMv3SvJTAXAKED","Eminem","Love The Way You Lie",14:00:00,2020-07-20,263373,184126,70,2020-07-20 14:00:00
"2525","1wAqhAF1dynDjMy7m5CSSE","The Shins","New Slang",12:06:00,2020-07-20,231173,9466,4,2020-07-20 12:06:00
"2526","76TZCvJ8GitQ2FA1q5dKu0","Simon & Garfunkel","The Boxer",13:39:00,2020-07-20,308520,9559,3,2020-07-20 13:39:00
"2527","72Z17vmmeQKAg8bptWvpVG","David Bowie","Space Oddity",13:28:00,2020-07-20,318026,6807,2,2020-07-20 13:28:00
"2528","1gEHNfJRSXpDVaEicwRRfe","Amit Trivedi","Zinda",13:28:00,2020-07-20,241962,1228,1,2020-07-20 13:28:00
"2529","70eDxAyAraNTiD6lx2ZEnH","Elle King","Ex's & Oh's",13:39:00,2020-07-20,202173,596,0,2020-07-20 13:39:00
"2530","6MgZiJRjH053XGZBUujkYo","ERock","Lord of the Rings",13:39:00,2020-07-20,242155,316,0,2020-07-20 13:39:00
"2531","5MpH1PGdBuDvMPoyJH1r1x","Jerry C.","Dear Mozart",13:39:00,2020-07-20,283213,547,0,2020-07-20 13:39:00
"2532","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",12:06:00,2020-07-20,255400,0,0,2020-07-20 12:06:00
"2533","2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories",10:07:00,2020-07-21,189486,316578,167,2020-07-21 10:07:00
"2534","6xiGRIgBOsQPdzYfiHDESZ","When Chai Met Toast","Forever",14:18:00,2020-07-23,229161,229161,100,2020-07-23 14:18:00
"2535","1wAqhAF1dynDjMy7m5CSSE","The Shins","New Slang",14:12:00,2020-07-23,231173,231173,100,2020-07-23 14:12:00
"2536","67mmy7Mhim6DmeFHHoqptH","The Local Train","Aakhri Salaam",14:30:00,2020-07-23,277432,94378,34,2020-07-23 14:30:00
"2537","3XjsdEun6XcO2Gs4lJCueH","Lord Huron","The Stranger",14:14:00,2020-07-23,339331,91155,27,2020-07-23 14:14:00
"2538","14eotumM24MhIgzidgN3Jx","Alyssa Mendonsa","Khaabon Ke Parinday",14:14:00,2020-07-23,251704,6331,3,2020-07-23 14:14:00
"2539","4fgJe7zBjVXvs8HxtE21Y9","Arijit Singh","Zaalima",14:14:00,2020-07-23,299333,1507,1,2020-07-23 14:14:00
"2540","50Emj7dvfU5NTCQsS7ECJ7","Raghav Chaitanya","Ek Tukda Dhoop (From ""Thappad"")",14:14:00,2020-07-23,325822,3014,1,2020-07-23 14:14:00
"2541","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",14:09:00,2020-07-23,255400,2391,1,2020-07-23 14:09:00
"2542","1wAqhAF1dynDjMy7m5CSSE","The Shins","New Slang",12:13:00,2020-07-24,231173,210895,91,2020-07-24 12:13:00
"2543","48bo7uexDvAThcRDvEB2W7","The Shins","Simple Song",12:16:00,2020-07-24,255400,168243,66,2020-07-24 12:16:00
"2544","7e83nqqtB1j71YhPVkqWXf","Sleeping At Last","July 22, 2020: C / 2020 F3 - Comet Neowise",02:36:00,2020-07-24,184645,106263,58,2020-07-25 02:36:00
"2545","4u0RJ8g7QM5exHIPvJ0WW3","ERock","Jurassic Park Meets Metal",12:27:00,2020-07-24,244000,2036,1,2020-07-24 12:27:00
"2546","2TxCwUlqaOH3TIyJqGgR91","ABBA","Mamma Mia",12:16:00,2020-07-24,213266,1088,1,2020-07-24 12:16:00
"2547","4eu27jAU2bbnyHUC3G75U8","Pritam","Badtameez Dil",12:16:00,2020-07-24,252760,631,0,2020-07-24 12:16:00
"2548","2LcXJP95e4HKydTZ2mYfrx","Roop Kumar Rathod","Tujh Mein Rab Dikhta Hai",12:16:00,2020-07-24,281573,1176,0,2020-07-24 12:16:00
"2549","1R7ChEm1x3mGhDWXKnPSXn","Benny Dayal","Daaru Desi (From ""Cocktail"")",12:16:00,2020-07-24,269589,498,0,2020-07-24 12:16:00
"2550","0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal","Kaabil Hoon",12:16:00,2020-07-24,314062,1159,0,2020-07-24 12:16:00
"2551","2BWWsCwuHAZFE1scLyP6Qe","The Vamps","Somebody To You",12:16:00,2020-07-24,182826,913,0,2020-07-24 12:16:00
"2552","2Ncj6X3KgUvmIH6iLPJgHP","Lord Huron","Frozen Pines",12:16:00,2020-07-24,237423,849,0,2020-07-24 12:16:00
"2553","3aaiAWCet6sbfOfLSn3g7i","Pritam","Tu Chahiye",12:16:00,2020-07-24,272680,0,0,2020-07-24 12:16:00
"2554","14eotumM24MhIgzidgN3Jx","Alyssa Mendonsa","Khaabon Ke Parinday",12:16:00,2020-07-24,251704,490,0,2020-07-24 12:16:00
"2555","67mmy7Mhim6DmeFHHoqptH","The Local Train","Aakhri Salaam",05:26:00,2020-07-25,277432,277432,100,2020-07-26 05:26:00
"2556","7pTYN6Gxy3MOibdXmkzc5V","Pritam","Jhak Maar Ke",14:37:00,2020-07-25,233302,233302,100,2020-07-25 14:37:00
"2557","6ZmtxXUXRVjxOhugKkmerC","The Local Train","Dil Mere",14:55:00,2020-07-25,211290,208160,99,2020-07-25 14:55:00
"2558","2qgXrzJsry4KgYoJCpuaul","The Local Train","Choo Lo",15:01:00,2020-07-25,233630,230818,99,2020-07-25 15:01:00
"2559","1DUoaxHClMTqzTZCTcF61z","Pritam","Chicken Kuk-Doo-Koo",14:42:00,2020-07-25,343146,308065,90,2020-07-25 14:42:00
"2560","0pdKRp2sUthTPe7RLWpPqQ","flora cash","You're Somebody Else",14:45:00,2020-07-25,218883,178386,81,2020-07-25 14:45:00
"2561","7FmmE8lJwwX61kVB3xU0vb","Yabesh Thapa","Laakhau Hajarau",13:28:00,2020-07-25,261176,132480,51,2020-07-25 13:28:00
"2562","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",15:03:00,2020-07-25,233471,116400,50,2020-07-25 15:03:00
"2563","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",05:21:00,2020-07-25,233471,117075,50,2020-07-26 05:21:00
"2564","5BIYVps82q4xOFgv5mUcJQ","The Local Train","Yeh Zindagi Hai - Demo",14:56:00,2020-07-25,260381,62288,24,2020-07-25 14:56:00
"2565","6IskNuvBwK8YzFrjvXIp5h","The Local Train","Yeh Zindagi Hai",14:57:00,2020-07-25,249160,56517,23,2020-07-25 14:57:00
"2566","5zCunX8URvLoBHlg1Fnjv6","Sleeping At Last","Already Gone",14:33:00,2020-07-25,243007,30781,13,2020-07-25 14:33:00
"2567","1sYC1fG7s4p0pTykrJqmgW","Pritam","Kyon",14:48:00,2020-07-25,266053,22597,8,2020-07-25 14:48:00
"2568","4LtSTc3xANVhYeeN69nscM","The Local Train","Aaftaab",15:01:00,2020-07-25,233471,9955,4,2020-07-25 15:01:00
"2569","1sYC1fG7s4p0pTykrJqmgW","Pritam","Kyon",14:47:00,2020-07-25,266053,8713,3,2020-07-25 14:47:00
"2570","4kXkT9HF9ZfDjuv3LIKcwJ","Ankur Tewari","Dil Beparvah - The Dewarists, Season 5",14:32:00,2020-07-25,250000,5575,2,2020-07-25 14:32:00
"2571","6gTglnHm9CIGGRox5TtMd9","Lord Huron","In the Wind",14:37:00,2020-07-25,299360,4103,1,2020-07-25 14:37:00
"2572","7E4sdzJDrVMu8qcwyxz3vP","Tanishk Bagchi","Sawarne Lage",14:47:00,2020-07-25,167000,2121,1,2020-07-25 14:47:00
"2573","7EvAlx0lOLbZgCKH50wnUU","Vishal Dadlani","Malhari (From ""Bajirao Mastani"")",14:47:00,2020-07-25,244047,1367,1,2020-07-25 14:47:00
"2574","2n46SeXId7o9WvXTFgRO8B","Vineeth Sreenivasan","Entammede Jimikki Kammal",14:32:00,2020-07-25,201600,1185,1,2020-07-25 14:32:00
"2575","6J2LdBN97cDWn0MLxYh9HB","Noah Cyrus","July",14:37:00,2020-07-25,156106,795,1,2020-07-25 14:37:00
